,suit1,card1,suit2,card2,suit3,card3,suit4,card4,labels,cluster
3306,3,12,1,2,3,9,1,9,0,5
3307,1,13,2,1,1,9,1,4,0,0
3308,4,3,4,13,2,3,2,9,0,1
3309,1,8,4,11,3,7,1,10,0,2
3310,4,9,4,1,2,6,2,10,0,5
3311,3,9,4,3,4,1,3,2,0,3
3312,1,8,1,4,2,9,3,12,0,6
3313,3,7,4,9,1,3,3,6,0,4
3314,2,4,1,10,4,11,1,3,0,7
3315,4,5,4,4,4,3,1,9,0,5
3316,3,2,2,4,1,13,1,5,0,6
3317,4,9,2,10,2,4,3,8,0,4
3318,4,8,1,2,4,3,1,12,0,5
3319,3,5,4,13,3,12,4,5,0,7
3320,4,2,2,11,3,1,1,9,0,1
3321,2,8,4,12,3,7,3,9,0,2
3322,3,11,3,2,1,10,1,2,0,0
3323,3,13,1,8,1,6,4,12,0,2
3324,2,4,1,5,1,13,2,1,0,7
3325,2,9,4,12,3,2,3,10,0,1
3326,3,3,1,1,4,6,3,10,0,6
3327,1,4,2,1,4,3,4,12,0,5
3328,2,2,3,11,4,7,1,11,0,1
3329,2,5,2,9,3,7,4,5,1,7
3330,1,2,2,11,4,5,2,7,0,1
3331,3,3,2,3,3,12,3,2,0,0
3332,1,12,2,7,2,2,1,1,0,4
3333,2,11,3,2,2,9,2,7,0,0
3334,4,8,3,7,4,7,4,5,0,4
3335,3,7,4,9,3,1,3,12,0,1
3336,4,1,2,1,3,2,1,3,0,3
3337,4,13,2,8,3,12,2,12,0,2
3338,4,1,2,9,2,3,2,13,0,1
3339,1,13,1,3,2,10,2,3,0,0
3340,4,10,2,12,1,12,2,7,0,2
3341,4,8,2,9,2,3,2,2,0,4
3342,2,5,3,13,2,10,2,12,0,2
3343,1,12,2,13,4,12,1,9,1,2
3344,2,8,3,5,2,7,2,11,0,5
3345,2,6,1,9,3,3,1,4,0,4
3346,3,12,1,8,2,10,4,5,0,0
3347,3,4,2,9,2,2,2,10,0,1
3348,3,8,1,13,1,9,3,7,0,2
3349,4,10,3,6,3,10,4,2,0,0
3350,4,5,3,5,1,4,1,11,0,5
3351,3,5,4,8,1,3,1,12,0,1
3352,4,10,2,12,4,3,4,9,0,4
3353,2,11,2,8,2,6,2,5,0,4
3354,2,1,4,6,3,12,4,7,0,6
3355,1,7,3,2,2,6,4,13,0,5
3356,2,1,3,12,1,3,3,5,0,1
3357,4,12,1,4,1,5,4,8,0,5
3358,1,4,2,10,2,8,4,8,0,7
3359,1,3,4,6,3,7,3,4,0,3
3360,2,4,2,3,1,10,1,2,0,3
3361,3,5,3,12,4,12,2,13,0,2
3362,2,11,3,5,1,3,1,7,0,5
3363,1,5,2,8,4,11,3,7,0,7
3364,2,10,3,8,2,5,2,12,0,5
3365,1,5,2,7,2,8,1,6,0,7
3366,4,6,1,11,1,7,4,12,0,1
3367,1,7,1,10,2,1,3,13,0,1
3368,2,11,3,7,4,4,3,13,0,5
3369,1,7,1,13,3,9,3,12,0,2
3370,3,6,4,9,2,2,1,9,0,1
3371,2,13,4,12,4,1,3,2,0,4
3372,4,11,2,12,1,4,2,4,0,4
3373,1,9,2,3,4,11,1,10,0,6
3374,3,3,2,6,2,11,4,4,0,7
3375,3,7,2,7,2,3,4,11,0,1
3376,1,6,3,9,3,13,4,7,0,7
3377,4,4,2,2,1,5,2,7,0,3
3378,3,13,2,3,1,9,2,4,0,0
3379,2,1,2,4,2,11,4,5,0,6
3380,1,11,1,6,3,4,1,8,0,5
3381,3,6,3,8,1,11,2,9,0,6
3382,3,12,4,9,2,2,2,13,0,5
3383,2,7,3,2,1,8,3,7,0,0
3384,4,6,1,12,4,3,4,10,0,1
3385,4,13,2,4,4,8,1,1,0,0
3386,2,4,1,13,1,8,3,2,0,7
3387,3,13,3,12,3,10,3,9,0,2
3388,3,11,1,6,3,6,3,1,0,4
3389,3,13,1,9,4,6,3,9,0,2
3390,4,2,2,5,4,9,2,7,0,6
3391,3,12,4,2,2,9,2,13,0,5
3392,1,13,2,6,4,8,3,7,0,0
3393,1,8,4,6,3,8,4,11,0,5
3394,4,9,4,1,3,5,2,8,0,5
3395,4,10,2,2,2,10,4,3,0,0
3396,4,3,3,12,4,7,1,1,0,7
3397,3,12,3,6,4,6,4,4,0,4
3398,4,11,1,2,2,11,1,9,0,0
3399,2,12,3,6,2,9,2,1,0,0
3400,1,2,3,2,1,4,1,3,0,3
3401,2,1,3,2,2,13,1,5,0,6
3402,1,12,4,2,4,7,3,10,0,5
3403,2,4,1,11,4,12,4,7,0,7
3404,2,13,2,6,4,11,1,6,0,0
3405,2,2,4,4,4,9,1,2,0,3
3406,1,5,2,3,4,2,3,8,0,3
3407,3,4,3,6,4,4,1,5,0,3
3408,3,8,3,2,1,2,2,8,1,5
3409,4,1,2,6,3,7,1,1,0,3
3410,1,3,4,9,3,9,1,5,0,7
3411,2,1,3,4,2,5,2,9,0,6
3412,2,5,4,1,1,2,4,3,0,3
3413,4,6,4,13,3,7,2,12,0,1
3414,4,8,1,9,2,1,1,5,0,4
3415,2,4,4,9,1,2,2,3,0,3
3416,3,1,1,2,4,5,2,9,0,6
3417,4,12,1,7,1,12,1,5,0,0
3418,3,1,1,8,3,3,1,3,0,3
3419,1,12,4,13,4,6,1,11,0,2
3420,3,4,4,6,2,10,3,12,0,6
3421,2,11,1,12,2,3,1,1,0,4
3422,1,8,4,2,4,5,1,13,0,5
3423,2,6,2,8,2,9,2,2,0,7
3424,4,8,2,13,1,11,2,8,0,2
3425,2,10,4,3,4,7,3,9,0,5
3426,1,13,4,5,2,3,1,7,0,5
3427,2,4,3,6,3,12,3,13,0,6
3428,2,2,1,10,2,9,1,8,0,7
3429,1,12,4,11,1,9,4,4,0,4
3430,4,10,1,6,1,9,4,5,0,0
3431,1,6,1,3,4,3,3,3,1,3
3432,2,13,1,11,3,10,4,3,0,4
3433,3,5,1,6,1,3,3,9,0,1
3434,4,7,3,1,4,6,4,5,0,3
3435,3,13,4,12,3,9,3,5,0,2
3436,3,11,4,8,3,13,2,1,0,0
3437,2,12,3,6,3,10,3,8,0,0
3438,2,1,4,2,4,4,4,12,0,6
3439,4,11,3,12,4,5,3,3,0,4
3440,2,6,2,3,1,12,3,2,0,0
3441,2,2,2,5,3,12,3,9,0,6
3442,3,5,2,6,1,3,2,1,0,3
3443,3,10,1,13,1,1,2,5,0,4
3444,3,10,2,11,1,7,2,8,0,2
3445,2,12,2,10,4,9,3,4,0,4
3446,3,2,1,10,3,11,4,8,0,7
3447,4,13,3,11,1,4,2,4,0,4
3448,4,10,1,4,2,11,4,5,0,0
3449,3,12,1,4,4,5,1,3,0,0
3450,3,11,1,5,2,9,1,4,0,0
3451,4,11,2,12,2,10,1,1,0,4
3452,1,13,4,10,4,5,3,4,0,4
3453,4,4,2,9,4,12,2,7,0,7
3454,2,6,2,1,3,4,2,13,0,5
3455,2,10,3,2,1,9,2,6,0,0
3456,1,11,2,6,4,1,4,11,0,5
3457,2,1,2,7,3,3,2,6,0,3
3458,2,13,3,12,2,9,3,4,0,4
3459,1,7,4,8,1,13,2,1,0,7
3460,2,1,4,12,2,4,1,2,0,7
3461,2,6,1,13,4,6,4,9,0,1
3462,2,7,1,5,3,2,2,8,0,5
3463,3,9,4,9,2,8,2,11,0,2
3464,4,5,4,4,2,11,4,12,0,6
3465,3,7,3,5,3,13,2,4,0,0
3466,1,6,4,2,3,6,4,9,0,5
3467,2,11,2,12,2,13,2,4,1,2
3468,2,2,2,3,1,11,4,13,0,6
3469,4,6,3,2,4,9,2,1,0,0
3470,1,10,4,3,1,1,4,1,0,3
3471,4,4,4,9,2,3,1,10,0,1
3472,3,9,1,1,2,13,4,7,0,0
3473,4,8,4,4,2,12,4,11,0,6
3474,3,6,1,10,4,6,2,2,0,7
3475,1,12,3,1,2,8,1,8,0,5
3476,2,12,4,6,1,5,2,9,0,5
3477,1,12,1,5,1,6,3,10,0,5
3478,3,2,2,9,2,13,3,11,0,6
3479,1,4,1,3,1,8,3,3,0,3
3480,1,9,3,1,3,7,4,3,0,0
3481,4,12,1,8,1,1,2,11,0,5
3482,1,6,4,3,4,9,2,13,0,6
3483,4,9,2,11,4,12,4,1,0,7
3484,3,12,3,13,4,9,1,4,0,4
3485,2,8,2,3,3,8,4,9,0,5
3486,2,9,1,7,3,2,4,12,0,5
3487,3,4,3,6,4,3,4,6,0,3
3488,1,4,2,5,2,3,1,2,0,3
3489,4,6,1,7,1,8,3,6,0,7
3490,1,4,3,6,4,7,2,6,0,3
3491,4,8,4,3,2,5,3,1,0,3
3492,3,12,2,11,4,2,2,8,0,4
3493,4,3,3,13,2,13,2,5,0,7
3494,3,3,2,2,4,7,1,2,0,3
3495,4,10,1,5,4,4,4,2,0,4
3496,1,8,3,1,2,11,4,3,0,0
3497,2,5,2,8,3,6,1,12,0,1
3498,3,13,2,5,4,11,2,13,0,2
3499,4,1,4,11,3,13,4,6,0,7
3500,2,10,1,7,4,1,1,6,0,4
3501,2,11,4,1,2,8,3,13,0,5
3502,3,13,4,10,4,3,4,7,0,4
3503,2,5,4,5,2,8,2,12,0,6
3504,1,2,3,3,2,3,2,6,0,3
3505,3,3,2,5,4,8,3,2,0,3
3506,3,6,1,6,2,1,1,3,0,3
3507,1,12,2,11,2,2,3,11,0,4
3508,2,10,1,3,4,11,4,13,0,6
3509,3,12,1,13,2,8,2,6,0,2
3510,3,5,1,1,2,10,1,10,0,6
3511,2,9,3,8,2,4,3,3,0,4
3512,2,1,2,6,2,11,4,13,0,6
3513,4,9,1,7,3,9,4,2,0,0
3514,1,9,1,8,3,9,3,12,0,2
3515,4,1,1,12,4,6,3,2,0,7
3516,2,11,1,3,2,12,4,7,0,0
3517,3,11,3,7,1,8,1,7,0,2
3518,1,5,2,3,1,12,3,5,0,0
3519,3,2,3,5,3,11,3,10,1,6
3520,2,12,4,4,4,13,3,2,0,0
3521,4,5,2,9,4,7,1,7,0,7
3522,3,7,3,12,1,3,3,4,0,4
3523,4,5,1,1,2,6,1,2,0,3
3524,1,9,2,9,3,11,4,4,0,0
3525,1,9,4,9,4,12,1,1,0,0
3526,3,4,3,9,3,5,4,11,0,1
3527,4,4,1,3,4,11,1,2,0,0
3528,2,13,1,10,4,10,3,2,0,0
3529,1,4,3,8,2,7,2,9,0,1
3530,4,6,1,9,2,5,3,10,0,1
3531,3,9,3,13,4,12,2,4,0,7
3532,4,10,2,8,3,9,1,6,0,0
3533,1,12,3,10,1,8,2,11,1,2
3534,3,7,2,8,3,13,1,3,0,7
3535,4,8,3,9,3,13,3,12,0,2
3536,4,8,4,1,2,8,4,6,0,0
3537,3,4,1,7,2,8,1,6,0,7
3538,2,8,4,12,4,5,4,2,0,4
3539,3,12,1,13,2,7,1,1,0,4
3540,4,2,2,12,3,3,4,8,0,1
3541,3,1,3,3,1,10,4,2,0,3
3542,1,12,4,1,2,11,4,12,0,5
3543,1,3,3,9,2,6,4,1,0,7
3544,2,6,3,2,2,8,2,4,0,3
3545,1,5,3,5,2,6,3,12,0,6
3546,3,7,1,9,4,4,2,9,0,1
3547,4,4,1,4,2,8,3,3,0,3
3548,2,11,1,5,1,10,2,4,0,0
3549,1,5,3,2,3,6,1,10,0,6
3550,4,11,2,2,1,9,4,10,0,5
3551,1,12,4,10,3,10,3,6,0,2
3552,2,7,1,7,1,13,3,5,0,0
3553,2,2,2,8,3,6,3,9,0,1
3554,1,5,3,3,4,5,3,13,0,5
3555,4,2,1,9,2,8,2,11,0,1
3556,3,5,1,1,4,3,2,2,0,3
3557,4,10,2,13,1,10,2,2,0,7
3558,2,3,4,5,1,3,1,11,0,1
3559,2,9,4,1,1,4,2,12,0,5
3560,1,2,4,1,2,13,3,10,0,6
3561,3,6,2,3,2,11,4,9,0,6
3562,4,5,2,6,3,7,4,9,1,6
3563,4,3,1,8,2,6,1,11,0,1
3564,1,3,3,3,4,12,1,9,0,6
3565,1,1,1,2,2,2,1,12,0,6
3566,1,13,1,9,2,4,4,13,0,5
3567,4,11,1,11,2,9,1,7,0,2
3568,4,2,2,8,4,7,3,5,0,7
3569,3,12,1,11,1,9,2,10,0,2
3570,1,2,4,5,4,7,2,2,0,3
3571,2,9,1,8,2,5,3,1,0,4
3572,2,6,1,4,2,13,3,5,0,0
3573,1,3,4,7,1,2,3,3,0,3
3574,3,10,1,6,2,9,3,5,0,0
3575,1,8,4,6,1,11,2,7,0,0
3576,3,3,4,7,1,11,4,8,0,6
3577,2,11,4,6,2,2,4,2,0,4
3578,3,1,1,3,1,5,4,4,1,3
3579,1,3,2,5,4,5,2,7,0,3
3580,2,3,2,11,2,12,2,4,0,7
3581,4,8,1,13,1,6,3,11,0,2
3582,2,4,2,7,4,9,3,13,0,6
3583,4,1,3,6,1,4,1,8,0,1
3584,4,4,2,10,3,9,2,1,0,7
3585,3,5,4,11,4,3,4,7,0,1
3586,3,10,3,8,3,12,4,1,0,0
3587,1,13,1,3,3,5,4,4,0,0
3588,3,4,4,5,3,3,3,7,0,3
3589,3,1,3,5,2,1,1,3,0,3
3590,2,9,1,4,3,11,4,1,0,0
3591,1,1,3,12,4,11,1,10,1,7
3592,4,7,1,2,1,1,4,6,0,3
3593,1,6,1,9,4,8,4,7,0,7
3594,2,7,1,10,2,6,1,3,0,4
3595,2,12,3,2,1,4,1,8,0,5
3596,3,4,2,4,2,12,1,2,0,0
3597,3,4,4,1,4,13,2,10,0,6
3598,4,4,3,13,1,2,1,12,0,1
3599,1,11,3,8,4,6,3,1,0,4
3600,1,12,1,5,4,13,4,4,0,0
3601,1,6,2,8,1,3,1,13,0,1
3602,4,7,4,5,1,2,3,2,0,3
3603,3,8,2,6,3,10,4,1,0,0
3604,2,11,1,4,1,8,1,7,0,0
3605,3,10,2,10,3,6,4,6,0,4
3606,1,1,1,9,2,4,3,1,0,3
3607,1,1,3,1,2,4,2,5,0,3
3608,1,2,1,10,4,9,4,5,0,7
3609,2,8,1,5,2,5,3,10,0,5
3610,1,6,1,7,3,10,2,12,0,6
3611,1,5,2,7,2,4,4,6,0,3
3612,1,3,1,9,3,2,3,7,0,1
3613,2,4,3,1,1,6,4,8,0,3
3614,2,4,2,11,1,1,3,1,0,4
3615,2,6,1,11,2,13,3,2,0,7
3616,4,5,4,6,2,3,1,4,0,3
3617,3,8,4,4,3,10,3,5,0,0
3618,4,8,4,4,3,7,4,3,0,0
3619,2,8,2,6,4,7,2,9,0,5
3620,1,10,4,7,2,4,1,13,0,5
3621,1,11,2,11,3,1,4,2,0,4
3622,2,6,2,3,4,13,2,13,0,6
3623,4,11,4,10,3,9,4,13,0,2
3624,1,13,3,10,3,8,4,8,0,2
3625,1,8,3,10,2,6,3,2,0,4
3626,2,7,1,4,2,12,2,8,0,6
3627,3,8,2,1,1,13,1,8,0,0
3628,4,7,4,12,3,13,1,11,0,2
3629,3,3,1,9,4,3,1,10,0,1
3630,2,9,2,8,3,5,1,13,0,5
3631,2,10,4,4,4,8,3,5,0,0
3632,4,2,2,8,2,6,1,1,0,3
3633,2,4,1,12,3,3,2,3,0,4
3634,3,4,2,6,3,5,1,5,0,3
3635,2,7,1,9,4,6,3,13,0,1
3636,4,9,1,11,3,8,2,1,0,4
3637,3,10,3,12,4,2,2,7,0,4
3638,1,3,3,9,1,4,4,11,0,1
3639,1,7,2,10,3,2,2,6,0,4
3640,1,1,1,2,4,3,3,5,0,3
3641,3,11,1,9,4,13,1,2,0,0
3642,1,1,4,7,2,6,2,5,0,3
3643,1,12,3,6,4,7,1,7,0,5
3644,2,4,3,6,2,5,2,9,0,1
3645,2,11,1,9,1,4,2,12,0,5
3646,4,6,1,4,1,5,3,6,0,3
3647,2,10,3,13,4,11,4,4,0,7
3648,3,2,2,5,2,6,2,13,0,6
3649,3,10,2,9,1,1,3,11,0,5
3650,2,13,4,13,1,9,3,13,1,2
3651,1,4,4,9,1,11,4,3,0,7
3652,1,2,3,3,1,4,1,13,0,6
3653,1,12,3,13,2,2,2,8,0,4
3654,2,5,1,7,2,9,1,11,0,6
3655,4,5,1,4,4,6,3,4,0,3
3656,2,4,2,3,4,6,3,9,0,6
3657,3,11,1,10,1,11,4,13,0,2
3658,1,5,3,4,2,12,3,6,0,6
3659,4,8,4,2,4,6,2,11,0,5
3660,4,5,1,8,2,1,4,3,0,3
3661,3,2,4,5,2,1,4,3,1,3
3662,4,1,4,12,3,1,2,10,0,1
3663,3,9,1,3,4,6,4,3,1,0
3664,1,4,4,2,4,8,3,13,0,6
3665,2,3,1,7,4,1,3,1,0,3
3666,1,3,4,5,2,2,4,4,0,3
3667,2,1,4,6,1,10,3,10,0,6
3668,1,8,3,3,1,1,2,11,0,5
3669,1,11,2,10,3,2,2,8,0,4
3670,2,8,1,3,3,11,2,1,0,0
3671,1,8,4,11,1,3,1,1,0,4
3672,3,11,1,1,2,10,3,7,0,0
3673,3,4,4,4,2,11,3,6,0,6
3674,1,5,4,12,2,10,4,4,0,7
3675,2,6,2,12,2,11,3,6,0,7
3676,1,13,3,9,3,11,3,10,0,2
3677,2,4,2,12,3,11,3,5,0,7
3678,3,7,2,9,4,1,2,8,0,1
3679,3,1,4,5,4,12,4,8,0,6
3680,1,1,4,6,2,5,1,11,0,1
3681,2,7,1,5,2,2,4,9,0,5
3682,3,4,1,9,2,4,3,6,0,1
3683,3,11,3,1,2,4,4,6,0,5
3684,2,3,3,8,3,9,2,2,0,7
3685,3,11,2,4,1,11,2,9,0,0
3686,2,6,4,2,2,11,3,4,0,0
3687,2,8,1,8,2,6,2,5,0,4
3688,2,7,2,12,2,3,2,2,1,4
3689,1,10,4,1,2,11,3,3,0,0
3690,1,1,2,9,2,13,4,1,0,7
3691,3,1,3,3,4,5,3,10,0,6
3692,4,5,4,4,1,4,3,5,0,3
3693,4,12,3,2,1,9,2,6,0,0
3694,2,12,1,1,3,4,1,9,0,5
3695,4,13,1,11,2,7,2,8,0,2
3696,3,11,3,3,3,13,4,5,0,0
3697,2,9,1,12,3,2,3,9,0,1
3698,2,13,4,11,2,10,1,4,0,2
3699,3,7,4,2,4,12,1,3,0,0
3700,1,3,3,7,4,10,3,11,0,6
3701,2,4,3,7,1,1,3,8,0,1
3702,2,12,2,7,1,12,3,3,0,0
3703,4,6,4,10,3,2,3,5,0,4
3704,2,7,3,5,3,9,3,7,0,0
3705,3,3,2,11,3,7,1,5,0,7
3706,2,13,1,12,3,11,3,12,0,2
3707,1,7,2,10,4,10,4,9,0,2
3708,2,13,3,3,1,7,1,3,0,0
3709,4,6,4,4,3,13,1,7,0,6
3710,1,4,2,7,3,12,1,11,0,6
3711,2,5,3,5,2,10,2,9,0,6
3712,2,8,1,10,1,3,1,2,0,4
3713,4,3,4,4,3,4,1,8,0,3
3714,2,11,3,6,3,10,4,7,0,0
3715,2,12,1,2,4,12,3,9,0,0
3716,3,8,2,5,3,12,4,7,0,0
3717,3,8,2,7,1,2,4,6,0,4
3718,1,11,1,9,3,12,1,10,0,2
3719,2,11,4,4,3,4,2,10,0,5
3720,3,9,3,1,1,3,1,5,0,5
3721,2,7,1,12,4,2,2,8,0,1
3722,4,9,2,13,1,3,2,5,0,4
3723,2,10,1,1,4,11,3,5,0,0
3724,4,4,2,13,1,8,1,2,0,7
3725,2,1,2,11,2,7,2,9,0,1
3726,4,8,3,10,2,2,3,1,0,4
3727,3,11,3,9,2,13,2,4,0,0
3728,2,5,1,3,2,4,1,8,0,3
3729,2,11,2,12,2,1,3,10,0,4
3730,2,9,2,13,4,11,3,3,0,7
3731,2,10,2,2,2,5,3,8,0,5
3732,1,5,2,5,4,10,4,2,0,0
3733,1,1,3,6,3,4,2,8,0,1
3734,2,9,2,7,4,2,4,4,0,4
3735,1,12,4,2,1,6,1,13,0,5
3736,2,3,1,8,3,9,2,11,0,6
3737,3,10,2,7,4,7,2,2,0,4
3738,3,7,3,6,2,13,1,9,0,6
3739,4,1,4,11,1,3,1,6,0,1
3740,2,2,4,8,4,13,3,13,0,6
3741,4,8,1,3,2,4,2,7,0,5
3742,2,10,2,11,3,9,1,5,0,2
3743,3,13,3,8,3,4,3,12,0,5
3744,4,8,1,4,3,6,1,1,0,3
3745,2,9,2,10,3,13,2,4,0,7
3746,4,1,3,8,2,5,2,13,0,1
3747,1,8,2,4,4,1,3,9,0,5
3748,2,2,2,5,3,9,4,12,0,6
3749,1,1,2,6,3,8,2,4,0,3
3750,2,10,4,5,3,12,3,3,0,0
3751,1,4,2,1,2,2,4,11,0,5
3752,3,1,4,4,2,4,2,6,0,3
3753,2,12,2,2,3,1,4,5,0,5
3754,4,9,4,7,2,2,2,1,0,4
3755,1,11,3,11,4,10,2,2,0,4
3756,2,2,4,12,1,13,1,10,0,7
3757,3,9,4,10,4,11,4,12,1,2
3758,1,9,4,7,3,1,3,8,0,5
3759,1,13,2,7,4,3,3,1,0,4
3760,3,9,2,9,2,6,4,1,0,4
3761,3,4,3,3,1,6,2,10,0,6
3762,3,2,2,8,1,8,2,7,0,7
3763,2,2,4,1,2,6,2,10,0,6
3764,1,11,1,1,2,3,1,3,0,5
3765,1,10,4,11,3,8,3,1,0,4
3766,1,11,2,11,2,8,1,4,0,4
3767,2,4,2,9,1,8,3,12,0,1
3768,4,5,4,10,4,1,1,3,0,4
3769,2,6,3,6,2,11,1,1,0,0
3770,1,12,2,1,4,2,4,6,0,5
3771,1,9,3,7,2,12,2,6,0,0
3772,2,5,3,13,2,7,3,12,0,1
3773,1,10,1,8,2,11,1,5,0,0
3774,4,1,4,3,2,1,1,8,0,3
3775,4,1,2,1,1,7,1,3,0,3
3776,3,10,1,7,2,6,2,2,0,4
3777,1,7,3,3,1,10,2,8,0,6
3778,2,9,4,9,4,13,4,3,0,0
3779,1,10,2,3,1,11,3,5,0,0
3780,4,11,3,4,3,7,2,3,0,0
3781,3,7,4,13,1,4,4,7,0,1
3782,2,9,4,13,1,9,1,5,0,7
3783,2,9,1,8,3,5,3,3,0,4
3784,2,1,3,6,3,12,4,2,0,7
3785,1,6,2,5,3,4,1,10,0,5
3786,2,3,4,1,4,6,4,7,0,3
3787,1,4,1,9,2,9,1,11,0,6
3788,1,10,3,2,4,5,4,2,0,0
3789,2,8,3,10,1,7,3,9,0,2
3790,1,10,1,3,4,11,3,4,0,0
3791,1,12,3,13,1,4,2,9,0,4
3792,2,10,3,13,4,8,4,9,0,2
3793,2,7,4,13,4,4,4,9,0,1
3794,4,10,4,4,4,11,1,4,0,0
3795,2,12,3,9,4,13,4,4,0,0
3796,4,10,2,6,1,4,3,1,0,4
3797,3,6,3,2,4,10,2,6,0,0
3798,3,4,3,7,1,12,1,8,0,6
3799,2,10,2,3,3,4,3,13,0,5
3800,2,5,1,9,4,4,3,6,0,1
3801,2,7,4,11,1,6,1,3,0,4
3802,2,2,2,8,4,8,3,12,0,6
3803,4,9,4,11,4,1,1,13,0,1
3804,4,10,3,3,1,9,2,13,0,5
3805,2,5,2,12,2,10,4,1,0,7
3806,4,4,2,1,2,7,2,6,0,3
3807,3,4,1,5,1,10,2,6,0,6
3808,1,2,4,8,4,10,1,8,0,6
3809,1,11,3,3,4,12,2,1,0,0
3810,3,4,1,1,4,1,3,5,0,3
3811,3,10,4,8,3,11,2,2,0,0
3812,4,10,3,1,3,6,2,1,0,0
3813,1,12,2,3,3,4,1,9,0,5
3814,1,13,3,2,3,8,1,7,0,0
3815,4,5,3,12,1,4,4,2,0,4
3816,2,2,4,12,1,3,4,13,0,1
3817,2,2,3,4,3,8,4,4,0,3
3818,4,1,2,12,4,10,4,3,0,7
3819,4,11,4,10,4,4,4,9,0,4
3820,1,5,4,1,1,12,2,2,0,0
3821,3,3,3,7,2,1,3,9,0,1
3822,3,8,2,7,2,5,1,10,0,5
3823,2,7,4,2,3,9,2,11,0,6
3824,2,7,4,13,1,10,1,1,0,7
3825,4,5,1,2,4,6,1,7,0,3
3826,4,9,1,2,4,3,3,5,0,5
3827,4,8,2,8,1,7,2,11,0,2
3828,2,3,3,4,1,7,4,8,0,6
3829,4,13,3,3,1,8,4,4,0,0
3830,1,2,3,5,2,10,4,7,0,6
3831,4,13,2,10,3,5,3,11,0,2
3832,1,9,4,9,3,10,2,7,0,2
3833,4,12,1,1,2,6,2,3,0,0
3834,1,2,2,13,4,3,1,12,0,1
3835,1,13,3,3,2,12,3,6,0,0
3836,4,6,1,11,1,4,2,6,0,1
3837,4,9,3,3,4,1,1,9,0,5
3838,1,13,2,6,3,13,3,4,0,0
3839,2,13,2,9,1,10,2,6,0,2
3840,1,11,4,3,2,3,1,3,1,4
3841,2,5,3,5,4,8,4,11,0,6
3842,3,12,4,5,2,5,4,8,1,5
3843,2,8,1,6,3,8,1,10,0,5
3844,1,2,1,1,2,8,4,6,0,3
3845,2,12,3,4,2,10,2,4,0,0
3846,4,5,4,11,4,2,4,6,1,1
3847,4,5,3,13,3,12,1,1,0,7
3848,4,12,1,1,2,12,4,8,0,0
3849,2,8,4,12,4,13,1,4,0,7
3850,1,9,3,3,1,12,2,1,0,0
3851,2,6,3,11,4,2,3,1,0,4
3852,1,3,4,3,2,10,3,7,0,6
3853,1,7,1,2,4,8,3,5,0,0
3854,1,3,3,11,3,3,2,6,0,1
3855,3,8,1,1,2,3,4,2,0,3
3856,2,1,1,4,4,5,3,6,0,3
3857,2,6,3,13,1,12,1,1,0,7
3858,1,6,2,10,3,9,2,2,0,7
3859,1,10,3,1,3,5,1,7,0,5
3860,4,8,1,5,1,8,3,1,0,0
3861,4,10,2,8,2,1,2,3,0,4
3862,4,8,3,10,1,10,4,5,0,7
3863,3,3,2,6,4,11,4,7,0,6
3864,3,13,1,8,3,10,4,8,0,2
3865,4,2,1,8,2,2,3,7,0,1
3866,1,4,1,8,4,12,1,9,0,6
3867,4,13,1,2,4,7,2,9,0,5
3868,2,10,4,10,3,1,1,6,0,4
3869,2,7,2,5,1,3,4,4,0,3
3870,2,8,1,9,1,10,3,4,0,7
3871,1,3,4,13,1,7,3,8,0,1
3872,2,12,1,11,3,7,3,9,0,2
3873,3,8,3,6,2,5,2,13,0,5
3874,3,6,2,7,1,2,2,3,0,3
3875,3,12,4,9,1,10,3,9,1,2
3876,3,5,2,1,2,9,3,12,0,6
3877,4,9,2,6,2,1,1,4,0,4
3878,4,9,2,10,2,8,2,11,0,2
3879,1,4,3,1,4,13,2,4,0,0
3880,3,13,3,7,2,5,3,3,0,4
3881,2,3,2,5,3,5,2,9,0,6
3882,3,12,3,8,4,12,3,6,0,0
3883,3,1,1,1,2,12,1,9,0,6
3884,3,9,1,4,2,5,3,7,0,5
3885,1,1,2,10,3,11,3,7,0,7
3886,3,8,2,9,2,7,4,2,0,4
3887,1,4,2,12,1,1,2,3,0,4
3888,4,11,4,2,3,7,2,5,0,0
3889,4,1,4,12,3,10,3,7,0,7
3890,2,7,3,6,1,1,4,7,0,5
3891,3,3,2,12,4,13,1,6,0,7
3892,4,3,4,10,2,11,2,6,0,7
3893,4,10,4,3,2,8,3,13,0,5
3894,1,12,4,11,3,13,3,10,0,2
3895,4,5,1,6,3,11,1,12,0,6
3896,3,2,4,4,2,4,3,11,0,6
3897,4,3,3,2,3,7,4,12,0,6
3898,1,11,1,4,2,11,3,12,0,2
3899,3,11,1,3,2,7,1,9,0,5
3900,3,2,2,9,3,13,2,6,0,7
3901,1,6,4,12,1,2,3,8,0,1
3902,2,8,3,3,3,5,4,12,0,5
3903,4,6,1,9,1,13,3,1,0,7
3904,1,11,2,6,2,10,3,12,0,2
3905,3,7,2,7,2,8,4,12,0,6
3906,2,1,4,4,3,2,4,2,0,3
3907,4,2,2,7,3,2,3,9,0,1
3908,2,10,4,12,1,2,1,11,0,1
3909,1,2,3,4,3,11,3,5,0,6
3910,4,9,4,4,1,8,4,6,0,0
3911,2,5,4,4,3,4,3,5,0,3
3912,1,6,3,13,2,9,1,9,0,2
