,suit1,card1,suit2,card2,suit3,card3,suit4,card4,labels,cluster
7146,1,1,4,12,2,3,2,2,0,0
7147,3,2,1,1,2,9,4,1,0,7
7148,4,4,1,8,1,4,3,9,0,7
7149,1,9,4,10,1,7,2,8,0,0
7150,1,4,3,2,2,8,4,13,0,6
7151,2,4,2,1,3,6,2,2,0,8
7152,1,2,4,11,1,4,2,1,0,0
7153,1,4,2,5,4,12,2,1,0,8
7154,2,2,3,10,2,7,3,4,0,6
7155,1,5,3,4,3,3,1,7,0,6
7156,2,12,4,5,3,6,3,5,0,0
7157,1,1,3,11,1,13,4,5,0,1
7158,4,2,1,1,4,1,1,12,0,4
7159,2,12,3,13,3,3,4,11,0,6
7160,1,3,3,13,2,4,2,1,0,6
7161,2,2,2,1,1,5,1,1,0,2
7162,2,8,1,11,4,7,2,9,0,8
7163,3,8,1,6,2,11,1,10,0,3
7164,4,10,3,5,3,6,3,9,0,6
7165,1,8,2,4,2,6,3,12,0,5
7166,4,5,1,8,2,1,2,10,0,3
7167,3,11,1,10,4,5,1,11,1,4
7168,2,9,4,4,4,5,3,10,0,0
7169,1,13,2,6,2,4,1,9,0,2
7170,4,7,4,8,2,2,4,3,0,0
7171,2,1,3,1,3,3,3,13,0,6
7172,3,9,1,12,4,13,2,3,0,4
7173,4,12,4,4,2,5,4,10,0,0
7174,2,13,1,5,3,13,1,10,0,8
7175,1,6,1,5,2,12,3,2,0,5
7176,1,6,1,4,3,2,2,5,0,8
7177,4,2,3,10,2,2,2,7,0,6
7178,2,9,3,8,1,3,2,13,0,1
7179,3,9,1,5,4,1,3,11,0,7
7180,3,10,1,7,2,7,1,6,0,3
7181,2,7,3,3,3,11,4,1,0,6
7182,2,4,1,8,1,7,1,2,0,2
7183,3,8,1,2,1,13,2,8,0,3
7184,1,2,3,10,4,10,3,8,0,6
7185,3,5,2,13,4,6,1,10,0,4
7186,4,8,4,3,3,11,2,9,0,0
7187,4,3,2,9,3,9,4,9,1,7
7188,2,8,3,3,2,12,2,11,0,6
7189,4,10,1,12,2,6,1,4,0,3
7190,2,2,3,3,1,13,4,13,0,1
7191,2,7,4,9,2,4,1,11,0,0
7192,3,4,3,7,1,3,3,3,0,1
7193,4,2,1,10,1,1,2,6,0,3
7194,3,8,4,2,3,1,1,3,0,0
7195,4,2,4,12,1,11,3,7,0,0
7196,3,12,2,7,4,2,3,4,0,7
7197,4,4,3,5,3,10,2,6,0,6
7198,4,13,4,1,4,3,2,13,0,0
7199,2,7,1,10,1,12,4,12,0,5
7200,1,9,3,13,4,1,1,5,0,6
7201,1,7,1,3,3,4,4,9,0,5
7202,3,5,1,3,4,8,1,11,0,4
7203,3,11,1,1,4,12,3,12,0,7
7204,2,1,3,4,1,10,2,13,0,1
7205,2,1,4,2,4,6,2,9,0,0
7206,1,2,3,2,3,3,1,4,0,6
7207,2,1,2,7,2,5,1,13,0,2
7208,1,6,3,1,3,9,2,2,0,6
7209,4,1,3,11,1,11,3,13,0,1
7210,3,12,1,4,1,7,1,10,0,3
7211,4,9,3,6,2,1,3,2,0,6
7212,3,7,1,7,4,12,2,8,0,4
7213,3,6,1,2,4,3,1,12,0,4
7214,2,9,1,11,2,13,2,5,0,2
7215,2,3,3,5,2,10,2,9,0,6
7216,2,7,2,6,1,1,1,13,0,2
7217,3,11,4,11,2,10,4,12,0,0
7218,3,11,3,1,1,13,2,2,0,1
7219,1,1,4,5,3,12,1,7,0,0
7220,4,6,4,9,3,4,4,3,0,0
7221,1,11,3,3,4,8,1,4,0,6
7222,1,12,2,4,2,5,1,11,0,2
7223,1,12,2,1,3,2,3,12,0,5
7224,3,10,4,4,4,2,1,11,0,0
7225,4,4,2,11,1,4,3,6,0,7
7226,2,8,3,1,4,10,4,13,0,6
7227,2,7,4,6,3,2,2,11,0,0
7228,1,4,4,5,4,11,2,3,0,0
7229,3,5,1,12,1,11,4,5,0,7
7230,2,3,1,4,4,10,1,11,0,8
7231,3,4,4,9,2,5,3,10,0,0
7232,3,4,4,6,4,1,1,3,0,0
7233,3,2,4,9,1,8,2,2,0,0
7234,3,13,1,1,3,5,4,3,0,7
7235,2,10,2,13,2,2,4,13,0,5
7236,4,13,4,3,3,1,3,9,0,0
7237,3,6,4,10,2,12,1,5,0,0
7238,1,5,1,2,4,10,3,1,0,5
7239,4,2,1,8,3,8,3,9,0,7
7240,3,10,2,7,4,9,2,3,0,4
7241,1,11,4,12,4,1,1,9,0,0
7242,3,9,2,3,3,1,2,13,0,4
7243,2,9,3,3,2,11,1,1,0,6
7244,4,12,2,3,3,12,1,5,0,4
7245,4,11,2,10,2,13,4,1,0,7
7246,3,8,1,5,3,5,4,4,0,7
7247,3,13,3,10,4,10,2,3,0,6
7248,1,8,4,12,3,9,1,3,0,0
7249,4,7,3,5,2,10,4,12,0,6
7250,1,4,4,3,1,12,2,12,0,0
7251,4,9,3,6,3,3,2,9,0,6
7252,3,13,3,3,2,8,3,6,0,6
7253,2,12,4,5,2,4,3,5,0,0
7254,3,12,1,11,2,13,3,7,0,7
7255,1,9,3,5,4,4,2,9,0,6
7256,1,5,2,7,3,5,2,1,0,8
7257,1,3,2,3,4,12,1,4,0,8
7258,4,13,2,13,4,6,1,4,0,4
7259,4,8,3,11,4,6,2,13,0,6
7260,3,5,2,3,2,9,1,13,0,3
7261,4,10,4,8,1,5,4,1,0,0
7262,4,10,3,12,3,11,2,4,0,6
7263,2,7,2,12,1,10,3,10,0,5
7264,1,10,3,6,4,9,4,1,0,6
7265,3,8,3,10,1,3,3,9,0,1
7266,4,10,2,3,4,11,1,11,0,4
7267,2,8,1,11,4,2,4,4,0,5
7268,3,3,2,2,2,5,1,5,0,3
7269,3,7,3,11,2,4,4,10,0,1
7270,1,10,2,9,4,11,3,11,0,5
7271,4,9,1,4,4,7,3,5,0,7
7272,3,3,4,2,2,13,1,3,0,0
7273,4,11,1,3,3,1,2,6,0,4
7274,2,1,3,6,4,2,1,5,0,6
7275,4,9,3,13,3,10,1,8,0,6
7276,3,8,1,10,2,6,3,2,0,7
7277,2,7,1,5,1,3,4,8,0,5
7278,1,7,4,5,3,5,1,12,0,0
7279,3,7,4,2,4,9,4,5,0,0
7280,2,13,2,6,3,4,2,8,0,8
7281,4,13,1,3,1,7,3,2,0,7
7282,3,12,4,1,2,8,4,5,0,0
7283,2,3,3,4,4,10,4,6,0,6
7284,2,10,2,13,1,9,2,5,0,2
7285,2,4,3,10,2,6,4,6,0,1
7286,3,10,4,5,2,2,4,7,0,0
7287,3,1,2,2,2,7,1,10,0,3
7288,3,4,1,13,4,2,4,5,0,7
7289,3,5,3,7,1,1,4,8,0,1
7290,1,5,1,8,3,10,3,6,0,5
7291,2,9,3,1,3,5,1,1,0,6
7292,2,12,3,2,1,11,3,5,0,1
7293,2,4,3,7,3,8,3,1,0,6
7294,4,7,1,8,2,9,3,9,0,7
7295,4,12,2,11,1,7,1,2,0,3
7296,3,12,2,1,2,13,3,3,0,7
7297,1,2,4,7,4,8,2,8,0,0
7298,4,13,3,10,1,3,3,1,0,1
7299,1,13,3,3,3,8,4,6,0,6
7300,1,4,3,10,3,13,3,8,0,6
7301,4,6,3,12,3,7,2,12,0,6
7302,3,7,1,1,3,8,4,3,0,7
7303,1,1,1,13,4,7,4,2,0,5
7304,3,1,3,4,4,10,1,12,0,6
7305,2,5,2,1,3,4,1,5,0,8
7306,4,3,2,5,4,13,4,9,0,7
7307,4,5,2,2,2,6,2,3,0,3
7308,1,6,3,12,1,12,3,5,0,1
7309,3,13,3,5,4,8,3,6,0,6
7310,3,9,1,6,3,11,2,3,0,4
7311,3,12,3,9,4,10,2,12,0,6
7312,3,3,2,3,3,8,3,12,0,7
7313,2,4,4,2,2,8,4,13,0,0
7314,3,8,3,12,1,12,3,5,0,1
7315,3,7,3,4,2,12,3,11,0,6
7316,4,9,1,4,4,6,2,2,0,4
7317,1,13,4,6,3,13,3,8,0,0
7318,4,2,2,7,2,3,2,12,0,3
7319,3,10,2,1,4,2,3,5,0,7
7320,4,8,2,3,1,2,2,2,0,3
7321,4,10,1,12,1,13,2,8,0,3
7322,3,7,4,4,1,9,2,2,0,0
7323,3,10,1,11,4,9,2,9,0,4
7324,2,9,3,7,1,8,4,11,0,1
7325,1,3,3,7,2,5,4,6,0,1
7326,4,7,2,3,1,9,4,4,0,7
7327,3,13,1,4,4,11,3,11,0,7
7328,4,3,1,5,1,4,4,10,0,7
7329,3,8,4,6,4,11,4,9,0,0
7330,1,2,1,4,2,13,1,7,0,2
7331,2,2,4,7,4,12,1,1,0,0
7332,2,3,1,6,3,7,4,8,0,5
7333,3,13,1,2,4,5,4,4,0,7
7334,2,10,4,9,1,3,3,12,0,0
7335,3,6,2,3,4,7,3,10,0,7
7336,2,7,3,4,4,11,4,2,0,6
7337,1,4,4,4,4,1,1,8,0,0
7338,4,4,1,4,4,2,2,8,0,4
7339,1,13,1,7,3,6,1,4,0,8
7340,2,2,1,11,3,5,4,6,0,5
7341,4,5,4,8,3,2,3,3,0,0
7342,4,10,2,1,1,4,3,7,0,7
7343,4,12,4,4,1,1,3,4,0,0
7344,3,2,2,11,1,6,3,1,0,3
7345,3,2,4,11,4,8,4,4,0,0
7346,1,5,1,9,3,2,2,8,0,8
7347,1,2,3,3,4,4,2,9,0,6
7348,3,7,1,9,2,3,2,2,0,3
7349,3,5,2,12,3,1,2,5,0,4
7350,2,11,4,1,1,6,4,9,0,0
7351,2,4,4,9,4,11,1,1,0,0
7352,4,10,2,6,2,1,1,5,0,3
7353,1,1,3,7,1,13,4,6,0,1
7354,4,2,1,10,3,13,1,9,0,4
7355,1,7,4,7,1,1,2,12,0,0
7356,3,8,1,8,4,7,4,6,0,7
7357,2,7,2,10,4,4,1,6,0,8
7358,2,10,4,8,1,11,2,7,0,0
7359,1,10,4,11,4,4,2,9,0,0
7360,1,9,1,11,3,2,3,3,0,5
7361,4,8,3,9,1,10,3,7,1,1
7362,2,12,2,7,2,9,4,2,0,5
7363,2,9,3,7,4,5,2,13,0,6
7364,2,11,1,6,3,9,4,13,0,5
7365,3,5,4,1,2,8,3,3,0,0
7366,2,12,4,4,2,4,2,10,0,0
7367,2,8,2,13,3,3,3,6,0,5
7368,4,12,2,13,3,7,3,13,0,7
7369,1,13,3,5,3,6,2,3,0,6
7370,1,11,2,13,2,5,2,3,0,2
7371,4,9,2,4,3,3,2,5,0,4
7372,3,11,2,10,2,9,3,6,0,7
7373,2,6,1,6,4,1,4,4,0,5
7374,2,4,2,3,1,1,3,13,0,2
7375,2,13,1,11,3,3,1,10,0,8
7376,3,8,2,10,3,1,3,3,0,7
7377,3,11,3,5,4,11,2,12,0,6
7378,3,7,3,8,3,11,1,10,0,6
7379,2,1,2,7,2,8,4,11,0,5
7380,3,6,4,13,1,1,4,7,0,0
7381,3,10,4,8,4,2,4,3,0,0
7382,4,11,2,12,2,4,3,3,0,7
7383,1,8,2,1,2,4,3,6,0,5
7384,2,13,1,4,3,11,4,11,0,5
7385,1,5,1,8,2,8,3,8,1,5
7386,1,5,1,2,2,7,4,5,0,5
7387,4,3,3,3,1,1,1,10,0,1
7388,4,11,1,3,4,1,2,7,0,4
7389,2,10,4,6,4,8,1,8,0,0
7390,4,7,1,13,4,2,4,3,0,7
7391,1,1,2,7,2,6,3,6,0,5
7392,3,2,3,6,4,13,1,9,0,6
7393,3,3,2,1,1,10,1,2,0,3
7394,4,12,4,8,2,12,4,1,0,0
7395,2,2,1,11,1,6,4,2,0,5
7396,2,4,3,7,2,6,4,5,0,1
7397,3,9,2,12,1,7,4,2,0,7
7398,2,7,1,6,3,7,4,1,1,5
7399,1,11,3,1,4,10,2,13,0,6
7400,1,9,1,3,2,6,2,8,0,2
7401,2,6,2,3,1,10,2,12,0,2
7402,1,3,2,11,2,2,4,6,0,5
7403,1,11,4,11,2,1,2,3,0,0
7404,2,8,3,3,3,5,3,13,0,6
7405,4,8,3,11,2,5,4,11,0,1
7406,1,2,4,7,4,1,1,1,0,0
7407,3,1,2,2,1,13,1,8,0,3
7408,1,8,3,12,3,6,3,13,0,6
7409,2,5,2,13,2,9,2,11,0,2
7410,1,3,4,13,3,9,2,13,0,0
7411,4,1,1,1,3,2,2,5,0,4
7412,2,7,1,10,2,10,2,2,0,2
7413,3,12,4,3,4,5,2,7,0,0
7414,2,3,4,2,3,7,3,6,0,0
7415,1,7,3,12,3,4,1,13,0,6
7416,2,13,1,2,4,2,3,6,0,5
7417,4,9,4,5,3,2,1,3,0,0
7418,2,3,2,2,2,9,1,7,0,2
7419,2,9,2,5,4,5,4,8,0,5
7420,3,6,3,11,4,13,1,10,0,6
7421,2,2,1,2,3,1,2,9,0,8
7422,2,3,2,5,1,13,3,1,0,5
7423,1,1,1,3,3,3,2,12,0,8
7424,3,10,2,1,4,9,4,4,0,7
7425,4,4,2,2,1,10,3,5,0,7
7426,3,2,4,13,4,9,4,1,0,0
7427,1,7,1,6,3,9,3,5,0,5
7428,1,11,4,11,4,8,4,9,0,0
7429,1,7,4,12,4,3,1,8,0,0
7430,3,3,4,3,1,3,2,6,1,0
7431,1,2,3,7,3,2,2,1,0,6
7432,4,7,3,12,3,7,4,13,0,6
7433,2,6,2,11,2,4,2,13,0,2
7434,4,3,4,11,4,4,3,7,0,0
7435,1,9,1,7,3,7,2,6,0,8
7436,4,9,1,6,3,3,4,2,0,7
7437,4,11,2,12,2,8,1,10,0,3
7438,1,3,2,4,3,10,4,4,0,5
7439,2,11,1,4,2,10,1,9,0,2
7440,2,4,3,10,2,12,1,5,0,6
7441,2,4,1,8,4,7,1,10,0,8
7442,2,12,1,6,4,11,1,9,0,8
7443,3,6,2,12,3,5,1,2,0,4
7444,1,2,4,2,3,5,2,4,0,0
7445,4,3,1,5,1,6,1,3,0,3
7446,2,2,2,13,3,13,2,6,0,8
7447,2,3,2,7,4,10,3,10,0,5
7448,4,5,3,11,2,1,1,2,0,6
7449,3,6,3,10,2,10,3,2,0,6
7450,2,11,1,3,4,6,2,8,0,8
7451,2,5,2,7,2,9,1,10,0,2
7452,2,11,4,6,2,13,3,11,1,0
7453,4,6,2,4,3,12,4,1,0,7
7454,3,3,4,3,4,7,3,7,0,0
7455,1,12,2,1,4,2,1,6,0,8
7456,2,9,1,2,4,13,3,7,0,5
7457,2,3,1,8,1,6,4,6,0,5
7458,2,7,1,6,2,13,4,4,0,5
7459,4,6,4,5,1,11,4,13,0,0
7460,4,11,4,5,2,6,2,11,0,0
7461,1,1,2,4,3,1,4,7,0,5
7462,1,10,3,5,4,8,4,9,0,6
7463,1,3,3,7,2,1,2,12,0,6
7464,1,2,4,13,3,2,1,11,0,0
7465,3,3,2,2,2,12,1,12,0,3
7466,1,8,1,11,4,2,4,3,0,5
7467,3,2,4,11,2,13,2,1,0,0
7468,2,6,1,4,3,13,4,12,0,5
7469,4,11,2,8,1,5,1,13,0,3
7470,1,7,3,4,1,3,2,5,0,1
7471,4,7,1,6,3,7,3,4,0,7
7472,2,13,3,7,2,11,4,5,0,1
7473,4,12,4,11,3,3,2,1,0,0
7474,2,4,1,4,3,2,2,7,0,8
7475,3,4,4,3,3,12,3,8,0,0
7476,1,8,1,12,3,1,3,2,0,5
7477,4,10,4,13,1,10,1,11,0,0
7478,2,13,1,5,2,4,4,4,0,5
7479,4,8,3,12,1,1,2,10,0,1
7480,2,12,3,4,1,12,2,6,0,1
7481,3,10,1,12,2,4,3,2,0,7
7482,4,8,3,2,1,13,2,8,0,1
7483,3,8,4,1,2,11,4,10,0,0
7484,4,6,3,9,1,3,4,12,0,1
7485,1,2,2,8,4,7,3,11,0,5
7486,2,2,4,10,1,1,3,1,0,0
7487,4,1,4,5,4,8,2,4,0,0
7488,3,3,3,9,1,12,4,6,0,1
7489,4,13,1,7,3,1,2,5,0,4
7490,1,3,4,10,2,7,2,4,0,0
7491,1,4,4,10,2,8,2,3,0,0
7492,4,9,2,11,3,3,1,13,0,4
7493,2,3,4,6,2,7,3,8,0,0
7494,1,12,4,2,2,7,4,10,0,0
7495,3,3,4,5,2,5,2,13,0,0
7496,3,5,1,10,1,6,3,9,0,3
7497,3,10,4,6,3,12,3,9,0,0
7498,1,2,2,13,2,5,3,7,0,5
7499,3,7,3,8,3,9,1,4,0,6
7500,2,6,4,5,1,11,1,8,0,0
7501,1,11,4,3,3,12,2,2,0,0
7502,4,3,2,2,2,1,3,12,0,7
7503,3,2,2,12,4,8,3,9,0,7
7504,1,1,4,2,1,11,2,4,0,0
7505,4,13,1,2,2,9,2,2,0,3
7506,1,12,1,8,4,8,4,3,0,5
7507,1,1,4,13,1,4,2,1,0,0
7508,4,6,2,5,4,2,4,12,0,7
7509,1,2,1,1,4,7,4,5,0,5
7510,2,2,4,3,1,9,4,11,0,0
7511,2,5,4,10,3,13,3,12,0,0
7512,2,7,4,6,4,13,4,4,0,0
7513,1,5,4,12,1,3,2,11,0,0
7514,1,13,1,10,3,7,1,12,0,8
7515,4,12,3,10,4,2,2,2,0,6
7516,3,10,4,1,1,7,3,8,0,0
7517,3,5,1,9,2,5,1,12,0,3
7518,4,10,3,11,1,5,1,9,0,1
7519,4,9,1,5,1,4,3,11,0,7
7520,4,12,4,1,4,7,4,6,0,0
7521,2,4,1,10,3,8,3,11,0,5
7522,2,6,2,2,2,11,1,8,0,2
7523,4,12,4,10,4,1,1,6,0,0
7524,4,12,2,6,1,2,4,2,0,7
7525,4,6,1,13,3,13,3,11,0,7
7526,2,12,2,7,3,13,4,8,0,5
7527,4,13,1,5,3,2,3,3,0,7
7528,3,3,3,4,4,8,1,11,0,6
7529,4,8,1,1,4,4,4,7,0,7
7530,3,13,2,3,2,5,4,13,0,7
7531,2,12,2,6,3,12,1,2,0,8
7532,1,4,1,10,4,10,4,7,0,5
7533,4,10,1,12,4,5,1,5,0,4
7534,2,9,3,12,3,13,1,3,0,6
7535,2,1,4,3,3,6,2,7,0,0
7536,2,1,1,12,3,6,1,2,0,8
7537,3,1,1,13,4,11,4,3,0,7
7538,1,7,3,11,1,9,3,3,0,1
7539,1,2,1,10,3,4,4,11,0,5
7540,4,5,2,9,4,12,3,2,0,7
7541,4,9,4,10,1,1,3,1,0,0
7542,4,2,2,8,1,3,3,11,0,7
7543,1,8,3,4,3,5,3,12,0,6
7544,3,5,4,4,1,9,4,10,0,0
7545,1,10,1,7,2,4,4,3,0,5
7546,2,8,3,3,3,2,2,7,0,6
7547,3,11,2,10,4,9,3,9,0,7
7548,2,6,1,4,1,5,1,10,0,2
7549,1,11,4,9,3,10,4,5,0,0
7550,3,12,3,13,2,12,3,3,0,6
7551,1,10,4,11,4,13,3,7,0,0
7552,3,4,4,13,2,13,2,7,0,0
7553,1,5,1,10,2,5,3,2,0,5
7554,2,8,1,7,4,13,3,6,0,5
7555,2,11,2,13,4,4,2,3,0,8
7556,3,6,2,12,1,9,1,12,0,3
7557,2,11,2,7,1,7,4,9,0,5
7558,2,9,1,3,2,2,1,5,0,2
7559,1,2,4,3,4,8,3,2,0,0
7560,4,11,2,3,3,6,4,7,0,7
7561,3,13,2,5,1,10,3,12,0,3
7562,4,4,2,3,1,6,1,9,0,3
7563,4,1,2,5,1,12,3,13,0,7
7564,1,9,2,1,3,4,2,5,0,8
7565,2,1,3,5,1,4,4,12,0,1
7566,1,4,4,5,4,7,1,13,0,0
7567,1,8,1,12,3,9,3,1,0,5
7568,3,7,1,1,4,6,3,9,0,7
7569,1,2,2,4,2,7,3,2,0,5
7570,2,3,2,4,4,8,1,3,0,8
7571,2,3,2,9,1,8,2,7,0,2
7572,2,2,1,7,2,5,3,12,0,5
7573,2,5,4,4,3,12,1,12,0,0
7574,4,10,2,8,4,2,4,6,0,7
7575,1,2,4,1,2,3,1,7,0,0
7576,1,7,3,4,3,8,1,10,0,6
7577,3,11,3,9,2,1,1,5,0,6
7578,3,2,2,3,1,5,4,9,0,7
7579,4,5,1,10,2,8,4,6,0,7
7580,4,6,1,1,4,11,2,10,0,4
7581,2,10,1,5,3,10,3,7,0,5
7582,3,7,2,2,3,10,3,9,0,7
7583,1,8,4,2,3,8,2,2,0,0
7584,2,1,4,2,4,11,1,4,0,0
7585,3,2,3,6,1,5,2,9,0,1
7586,3,1,3,6,4,8,2,3,0,6
7587,1,3,1,10,4,7,1,4,0,8
7588,3,13,1,12,1,8,2,5,0,3
7589,4,2,3,1,1,9,2,13,0,1
7590,2,8,1,5,2,7,4,4,0,5
7591,2,8,4,6,4,11,1,11,0,0
7592,4,5,2,13,2,2,4,4,0,7
7593,1,9,2,2,4,9,2,4,0,8
7594,1,4,2,2,3,4,4,2,0,5
7595,4,4,4,7,3,9,1,3,0,0
7596,4,7,3,9,3,3,2,2,0,6
7597,1,11,4,12,1,13,3,12,0,0
7598,3,7,1,11,1,9,1,7,0,3
7599,2,5,2,8,1,11,3,5,0,2
7600,3,4,1,3,2,10,1,4,0,3
7601,2,13,3,9,3,1,1,1,0,6
7602,1,13,3,9,1,12,1,10,0,1
7603,1,11,4,8,3,9,2,1,0,0
7604,4,9,3,1,4,4,3,3,0,6
7605,4,9,4,13,1,12,3,5,0,0
7606,2,11,4,9,1,13,1,6,0,0
7607,4,5,1,12,1,6,3,6,0,7
7608,1,4,1,7,3,4,2,6,0,8
7609,4,3,2,10,4,6,4,9,0,7
7610,1,6,2,8,4,9,1,4,0,8
7611,1,1,2,1,3,7,4,3,0,5
7612,3,9,2,6,3,5,1,9,0,4
7613,4,2,3,1,1,10,1,7,0,1
7614,2,11,1,13,1,7,2,2,0,2
7615,3,5,3,1,2,11,3,3,0,6
7616,1,1,2,12,2,4,4,6,0,5
7617,2,2,4,7,1,10,1,8,0,0
7618,2,8,4,12,3,1,2,6,0,0
7619,4,11,3,9,1,11,4,3,0,1
7620,4,7,2,4,4,6,3,3,0,7
7621,2,9,1,5,3,9,2,6,0,8
7622,2,13,2,11,2,4,1,10,0,2
7623,1,4,3,12,3,6,1,5,0,6
7624,2,3,1,5,2,1,2,8,0,2
7625,3,1,4,10,3,11,3,8,0,0
7626,3,5,1,7,1,1,4,8,0,7
7627,3,7,1,12,2,11,1,5,0,3
7628,4,11,2,11,1,11,2,5,1,3
7629,3,13,4,7,2,2,3,11,0,0
7630,4,2,1,6,1,5,3,2,0,7
7631,1,11,3,2,4,12,4,9,0,6
7632,3,3,1,9,1,6,1,10,0,3
7633,1,13,3,4,4,10,1,3,0,6
7634,3,13,3,6,4,5,1,12,0,6
7635,4,2,4,1,4,4,3,9,0,0
7636,4,13,1,4,2,6,4,8,0,7
7637,1,10,1,5,4,8,3,11,0,5
7638,4,3,3,12,2,1,1,5,0,6
7639,3,4,1,8,3,7,3,5,0,7
7640,3,2,2,9,2,7,2,2,0,3
7641,1,2,4,11,3,7,4,2,0,0
7642,4,6,4,1,1,10,3,9,0,0
7643,3,2,4,9,4,8,3,12,0,0
7644,4,2,2,5,3,10,3,11,0,7
7645,3,8,1,13,2,1,3,1,0,7
7646,3,12,1,13,2,7,1,2,0,3
7647,2,10,3,9,2,4,1,9,0,6
7648,4,3,2,7,4,13,3,13,0,7
7649,2,7,1,5,2,11,2,9,0,2
7650,4,12,3,11,4,3,2,1,0,6
7651,1,3,3,10,4,13,2,1,0,6
7652,1,2,4,12,1,4,1,6,0,0
7653,4,7,4,6,3,2,4,3,0,0
7654,3,6,4,3,3,4,2,3,0,0
7655,1,7,2,6,1,11,2,10,0,2
7656,2,12,4,13,1,5,4,10,0,0
7657,3,3,2,3,4,12,4,8,0,7
7658,4,1,1,2,2,12,4,11,0,7
7659,4,4,3,11,4,2,2,2,0,6
7660,3,9,4,13,3,1,3,3,0,0
7661,3,10,4,12,2,5,4,4,0,0
7662,4,11,2,10,1,10,1,3,0,3
7663,1,13,2,6,4,10,3,9,0,5
7664,1,5,1,6,4,9,1,9,0,8
7665,4,13,1,1,4,2,2,7,0,4
7666,4,7,1,11,4,6,4,8,0,7
7667,3,10,2,1,1,11,1,5,0,3
7668,2,3,3,9,2,13,1,9,0,6
7669,3,6,1,1,1,13,1,12,0,3
7670,2,1,2,5,4,4,2,4,0,8
7671,2,10,2,3,4,7,1,12,0,8
7672,3,8,2,3,4,7,1,7,0,4
7673,2,7,3,4,4,4,2,5,0,6
7674,4,3,3,9,3,5,4,7,0,6
7675,2,8,3,2,3,3,2,2,0,6
7676,3,13,3,4,3,7,1,1,0,6
7677,2,3,3,8,1,4,2,9,0,1
7678,4,3,2,12,4,9,3,7,0,7
7679,4,2,1,10,2,11,3,10,0,7
7680,3,8,3,11,3,9,1,3,0,6
7681,2,2,1,10,2,5,4,8,0,5
7682,2,11,2,9,1,11,4,9,0,5
7683,4,3,4,9,2,4,2,9,0,0
7684,4,1,3,13,1,10,3,4,0,1
7685,3,3,4,9,4,12,4,3,0,0
7686,2,7,2,5,3,4,1,8,1,8
7687,4,3,2,1,2,9,2,3,0,3
7688,2,13,4,13,3,9,1,13,1,0
7689,2,12,1,7,3,12,1,10,0,8
7690,1,13,1,12,2,7,4,6,0,5
7691,3,11,3,13,4,8,2,5,0,6
7692,4,5,1,5,2,5,4,1,1,7
7693,4,4,2,1,3,11,2,11,0,4
7694,2,7,4,1,1,2,2,4,0,0
7695,1,6,1,9,3,5,3,11,0,5
7696,3,12,2,13,1,8,2,1,0,3
7697,4,9,4,5,4,10,3,9,0,0
7698,1,1,3,8,1,5,2,2,0,1
7699,2,2,3,7,2,8,1,4,0,6
7700,1,9,3,5,3,9,2,11,0,6
7701,3,2,4,10,4,12,2,1,0,0
7702,4,7,3,13,4,1,1,10,0,6
7703,3,12,4,10,2,2,3,1,0,0
7704,3,4,3,1,1,1,1,3,0,1
7705,1,11,2,9,2,1,2,4,0,2
7706,1,13,2,11,2,8,1,11,0,2
7707,1,12,2,12,3,6,2,4,0,8
7708,3,9,1,3,3,7,3,12,0,7
7709,4,13,2,4,1,2,4,10,0,7
7710,4,2,4,7,2,6,3,5,0,0
7711,4,5,3,7,2,13,2,4,0,6
7712,3,7,2,13,2,3,1,4,0,3
7713,4,3,4,6,4,13,2,9,0,0
7714,2,5,4,4,3,12,3,3,0,0
7715,2,9,1,7,1,11,3,7,0,2
7716,1,9,3,10,3,4,3,1,0,6
7717,3,13,3,2,1,10,4,4,0,1
7718,1,13,1,3,3,11,3,6,0,5
7719,3,1,3,2,2,8,3,6,0,6
7720,3,3,4,2,1,7,1,2,0,0
7721,4,5,4,9,3,7,3,5,0,0
7722,4,13,1,6,3,8,4,4,0,7
7723,1,12,3,8,4,6,2,2,0,6
7724,4,4,4,13,1,12,2,11,0,0
7725,4,1,1,1,4,4,3,4,0,7
7726,1,5,2,3,1,11,4,2,0,5
7727,3,8,3,11,3,13,3,7,0,6
7728,4,13,4,8,2,9,4,12,0,0
7729,3,3,3,9,4,4,4,6,0,6
7730,4,2,1,10,3,10,4,4,0,7
7731,3,2,1,5,4,5,3,3,0,7
7732,2,11,3,2,4,11,3,3,1,6
7733,1,13,2,6,4,11,3,5,0,5
7734,2,13,4,4,1,7,1,4,0,0
7735,4,9,4,6,3,10,1,9,0,0
7736,3,1,3,12,1,6,2,5,0,1
7737,2,3,2,8,2,13,1,12,0,2
7738,4,3,3,2,2,2,3,10,0,6
7739,2,2,1,6,1,8,4,8,0,5
7740,1,6,1,11,3,11,1,5,0,8
7741,4,3,1,11,3,6,4,10,0,7
7742,3,5,4,10,2,3,2,5,1,0
7743,1,2,1,5,3,4,1,12,0,8
7744,4,3,4,5,1,8,2,6,0,0
7745,1,12,3,4,2,3,4,5,0,1
7746,2,9,4,6,4,5,4,10,0,0
7747,3,9,1,6,2,11,2,7,0,3
7748,4,6,1,6,1,13,4,13,0,7
7749,3,9,2,5,3,6,3,13,0,7
7750,2,9,2,13,3,1,2,7,0,8
7751,4,3,3,8,3,12,4,10,0,6
7752,4,7,4,12,4,10,1,11,0,0
