,price,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,labels,cluster
11412,125,30,10,0.27,12,0,0
11413,250,1,1,0.02,1,0,2
11414,129,3,93,2.1,1,0,1
11415,135,2,115,2.56,1,0,1
11417,175,2,12,0.77,1,0,2
11418,55,3,6,0.13,1,1,2
11420,125,1,2,0.05,1,1,2
11421,200,3,2,0.06,1,0,2
11422,40,10,12,0.28,1,1,2
11423,50,1,71,1.57,3,1,1
11424,166,1,16,0.36,1,1,2
11425,124,1,118,2.7,1,1,1
11426,65,2,28,0.7,1,1,2
11427,57,1,6,0.13,1,1,2
11428,100,1,1,0.02,1,1,2
11429,60,3,9,0.2,1,1,2
11430,90,1,254,5.59,5,1,1
11431,130,1,66,1.75,2,1,1
11432,350,4,18,0.42,1,0,2
11433,60,2,1,0.02,1,1,2
11434,80,2,7,0.15,1,1,2
11437,100,3,74,1.63,1,0,1
11439,200,3,115,2.61,1,0,1
11440,120,6,17,0.38,2,1,2
11441,170,1,1,0.03,3,1,2
11442,42,15,3,0.07,1,1,1
11443,50,1,38,0.85,2,1,2
11444,170,1,7,0.16,1,0,2
11445,189,1,168,3.71,1,0,1
11446,150,2,11,0.24,1,0,2
11447,77,1,9,0.21,1,1,2
11449,60,5,165,3.63,2,1,1
11450,150,1,1,0.03,1,0,2
11451,120,1,2,0.05,1,0,2
11452,85,1,2,0.05,1,0,2
11453,85,1,270,5.94,5,1,1
11454,450,6,2,0.05,1,0,2
11455,60,3,8,0.19,1,1,2
11456,95,2,5,0.11,1,0,2
11457,38,1,50,1.1,4,1,1
11459,125,1,2,0.05,1,0,2
11460,125,2,1,0.02,1,1,2
11462,59,3,59,1.3,2,1,1
11463,65,2,32,0.73,1,0,2
11464,259,2,222,4.9,1,0,1
11466,60,30,22,0.51,1,1,1
11467,95,2,20,0.45,2,1,2
11468,45,1,1,0.02,2,2,2
11469,133,3,38,0.89,1,0,2
11470,259,2,103,2.29,1,0,1
11471,150,7,40,0.89,1,0,2
11473,139,3,6,0.13,1,0,2
11474,39,3,6,0.13,1,1,2
11476,434,5,1,0.05,1,0,2
11478,100,1,2,0.05,1,0,2
11479,99,3,40,0.91,1,0,2
11480,70,4,57,1.44,2,1,1
11482,88,4,64,1.44,1,1,1
11485,140,40,59,1.31,1,0,1
11486,80,1,16,1.15,2,1,2
11487,44,1,1,0.02,1,1,2
11490,299,5,4,0.09,1,0,2
11491,195,4,85,1.93,1,0,1
11492,140,3,8,0.18,1,0,2
11493,180,1,1,0.02,1,0,2
11495,70,3,138,3.1,1,1,1
11496,55,1,4,0.19,26,1,0
11497,65,5,1,0.02,1,1,2
11498,45,1,18,0.41,26,1,0
11499,96,14,93,2.06,1,0,1
11500,82,1,228,5.11,2,1,1
11501,150,1,6,0.14,1,0,2
11502,125,3,1,0.02,1,1,2
11503,115,5,1,0.02,1,0,2
11504,145,30,60,1.38,1,0,1
11505,169,1,22,2.59,1,0,2
11506,75,1,15,0.33,1,1,2
11507,100,7,2,0.05,1,0,2
11508,69,45,1,0.03,2,0,0
11509,45,1,137,3.06,9,1,1
11511,55,1,143,3.19,9,1,1
11512,55,1,78,1.78,9,1,1
11513,48,1,150,3.39,9,1,1
11514,50,1,99,2.21,9,1,1
11515,56,2,1,0.02,1,1,2
11516,65,28,13,0.3,3,1,1
11517,140,2,74,1.65,1,0,1
11518,95,2,57,1.27,1,1,1
11519,73,2,92,2.08,2,1,1
11521,180,7,2,0.05,2,0,2
11522,47,7,8,0.18,1,1,2
11523,55,5,5,0.12,3,2,2
11524,125,2,10,0.22,2,0,2
11525,60,2,5,0.21,1,1,2
11527,225,3,1,0.03,1,0,2
11528,169,2,30,0.87,1,0,2
11529,45,30,7,0.15,7,1,1
11530,130,5,4,0.09,1,0,2
11531,53,3,1,0.02,1,1,2
11532,150,2,121,2.69,1,0,1
11533,140,1,13,0.29,2,1,2
11535,98,2,1,0.02,2,1,2
11536,120,3,88,2.04,1,0,1
11537,170,3,1,0.02,1,0,2
11538,47,14,19,0.54,2,1,1
11539,129,2,137,3.55,2,0,1
11540,119,2,174,3.88,2,0,1
11543,50,6,24,0.54,1,1,2
11544,100,20,16,0.6,1,0,1
11545,55,1,3,0.09,1,1,2
11547,275,3,51,1.14,1,0,2
11548,65,2,6,0.13,1,1,2
11549,170,3,28,0.62,1,0,2
11550,95,2,6,0.14,1,1,2
11552,175,3,186,4.12,1,0,1
11555,150,2,19,0.42,1,0,2
11556,75,3,6,0.15,1,0,2
11559,51,1,2,0.05,1,1,2
11560,899,6,52,1.16,2,0,0
11562,25,30,8,0.18,7,2,1
11563,65,1,123,2.76,2,1,1
11564,42,1,122,2.84,4,1,1
11565,40,5,12,0.28,1,1,2
11566,60,2,9,0.21,4,1,1
11567,157,3,2,0.1,1,0,2
11568,170,1,1,0.02,1,0,2
11569,50,3,15,0.33,2,1,2
11570,55,1,33,2.1,2,1,2
11571,45,3,3,0.07,1,1,2
11572,109,30,1,0.03,121,0,0
11573,105,4,131,2.92,1,0,1
11574,150,1,48,1.07,3,0,1
11575,45,14,1,0.02,1,1,1
11576,40,30,5,0.11,7,2,1
11577,105,5,32,0.71,2,1,2
11578,135,30,8,0.19,12,0,0
11580,150,1,1,0.02,1,0,2
11581,70,2,77,1.77,1,0,1
11582,120,2,28,0.64,1,0,2
11584,100,1,5,0.12,1,1,2
11585,125,1,27,2.87,1,1,2
11586,170,1,190,4.36,1,0,1
11587,80,1,1,0.02,1,1,2
11588,249,3,5,0.45,3,1,2
11589,350,3,4,0.09,1,0,2
11594,139,3,11,0.25,1,0,2
11595,89,4,5,0.12,1,0,2
11596,159,30,6,0.15,52,0,0
11598,70,3,67,1.53,2,1,1
11600,200,5,10,0.26,1,0,2
11601,169,30,2,0.05,121,0,0
11604,90,1,116,3.17,1,1,1
11606,305,3,175,3.89,1,0,1
11608,88,29,71,1.62,1,0,1
11609,110,3,69,1.78,1,0,1
11611,150,2,11,0.24,1,0,2
11612,50,27,6,0.14,2,1,1
11613,125,3,3,0.08,2,0,2
11614,125,7,4,0.1,1,0,2
11615,80,4,1,0.02,1,1,2
11617,120,1,4,0.1,1,0,2
11618,79,7,1,0.02,1,1,2
11620,190,2,10,0.97,1,0,2
11621,239,30,2,0.09,121,0,0
11622,200,2,29,0.65,1,0,2
11623,200,1,1,0.02,1,0,2
11624,175,7,44,0.99,3,0,1
11625,200,4,1,0.02,1,0,2
11626,130,3,129,2.93,1,0,1
11627,95,1,2,0.04,1,0,2
11628,140,7,3,0.07,1,0,2
11629,100,4,46,1.18,1,1,2
11630,75,3,1,0.03,1,1,2
11632,80,1,17,0.38,1,2,2
11633,60,2,1,0.52,1,1,2
11634,125,2,125,2.79,2,0,1
11635,80,1,2,0.05,1,1,2
11636,97,2,22,0.54,1,0,2
11638,110,3,2,0.05,1,1,2
11639,140,3,60,1.34,1,0,1
11640,57,5,14,0.37,2,1,2
11643,50,3,1,0.03,1,1,2
11644,180,1,1,0.02,4,0,1
11646,180,2,18,0.42,1,0,2
11647,100,2,13,0.31,1,0,2
11648,175,2,21,1.4,1,0,2
11650,100,3,3,0.07,1,1,2
11651,250,2,1,0.02,1,0,2
11655,150,1,1,0.02,1,0,2
11656,90,3,34,1.02,1,1,2
11657,150,5,6,0.14,3,0,2
11658,190,1,2,0.05,1,0,2
11660,75,1,91,2.07,3,1,1
11661,150,3,12,0.28,1,0,2
11663,65,30,8,0.18,1,1,1
11664,27,30,7,0.16,7,2,1
11665,150,2,123,2.74,2,0,1
11666,75,2,53,1.18,1,1,1
11667,80,2,38,0.89,3,1,1
11668,185,2,4,0.09,1,0,2
11669,55,1,2,0.05,1,1,2
11670,98,2,12,0.27,1,0,2
11671,165,1,232,5.18,4,0,1
11672,75,4,40,0.89,1,1,2
11673,145,1,3,0.07,1,0,2
11674,135,3,10,0.23,1,0,2
11675,50,2,1,0.02,1,1,2
11676,100,1,25,0.72,1,1,2
11678,130,1,6,0.13,1,0,2
11679,145,2,1,0.02,1,1,2
11681,120,7,9,0.21,1,0,2
11682,90,2,67,1.54,1,1,1
11684,250,2,3,0.07,1,0,2
11685,90,5,1,0.02,1,0,2
11686,165,120,7,0.22,2,0,0
11687,175,5,9,0.2,1,0,2
11688,120,2,74,1.65,1,0,1
11689,85,1,3,0.07,1,1,2
11690,90,1,1,0.02,1,1,2
11691,70,6,9,0.21,1,1,2
11692,110,3,1,0.02,1,0,2
11694,125,30,8,0.3,4,0,1
11697,195,3,5,0.14,1,0,2
11699,104,3,65,1.46,1,1,1
11701,45,1,2,0.04,1,1,2
11704,40,4,1,0.02,1,1,2
11705,100,2,17,0.39,1,0,2
11706,295,4,2,0.05,1,0,2
11707,75,1,123,2.89,1,0,1
11708,34,2,71,1.72,5,1,1
11710,75,3,6,0.16,1,1,2
11711,110,1,85,1.9,1,0,1
11713,185,2,2,0.06,1,0,2
11714,145,6,49,2.38,1,0,1
11715,250,7,34,0.78,1,0,2
11717,145,5,98,2.26,2,0,1
11720,195,4,4,0.09,1,0,2
11721,86,1,3,0.07,1,1,2
11724,65,3,17,0.39,1,1,2
11725,199,28,17,0.63,1,0,1
11726,55,2,67,1.72,2,1,1
11727,150,2,40,0.9,1,0,2
11729,100,5,3,0.07,1,0,2
11730,149,2,26,0.67,3,0,2
11731,36,1,1,0.02,1,1,2
11732,50,2,3,0.08,5,1,1
11733,50,2,66,1.51,4,1,1
11735,73,1,4,0.09,1,1,2
11736,100,15,3,0.07,2,0,1
11737,193,1,8,0.23,1,0,2
11738,79,3,4,0.31,1,1,2
11739,60,4,2,0.05,1,1,2
11740,60,3,1,0.02,1,1,2
11741,159,1,188,4.19,1,0,1
11742,75,4,2,0.04,1,1,2
11743,750,1,6,0.17,1,0,0
11744,235,1,2,0.04,1,1,2
11746,41,1,124,2.78,2,1,1
11747,220,2,93,2.48,2,0,1
11749,180,4,5,0.11,1,0,2
11750,185,6,10,0.23,1,0,2
11751,225,2,1,0.02,1,0,2
11753,150,2,9,0.21,1,0,2
11754,74,2,6,0.13,1,1,2
11755,49,1,136,3.05,3,1,1
11756,140,14,1,0.02,1,1,1
11757,180,1,43,0.98,1,0,2
11758,50,3,2,0.05,1,1,2
11759,47,1,629,14.58,2,1,1
11760,245,30,1,0.03,49,0,0
11761,115,1,131,2.92,1,0,1
11762,50,7,1,0.02,1,1,2
11763,110,2,112,2.6,1,0,1
11764,125,5,26,0.59,2,1,2
11765,150,3,90,2.11,2,0,1
11766,139,1,1,0.02,1,0,2
11768,150,30,10,0.39,39,0,0
11769,79,2,78,1.91,1,1,1
11770,240,1,1,0.05,1,0,2
11771,115,5,1,0.02,1,0,2
11772,120,3,184,4.1,2,0,1
11773,200,1,1,0.02,2,0,2
11774,200,10,1,0.02,2,0,2
11775,150,7,1,0.04,1,0,2
11776,165,2,53,1.24,3,0,1
11777,85,6,10,0.23,1,1,2
11778,130,2,4,0.1,1,0,2
11779,85,1,1,0.02,1,1,2
11780,90,3,82,1.83,3,0,1
11782,70,20,2,0.06,7,0,1
11783,40,5,8,0.23,1,1,2
11784,55,7,24,0.54,2,1,2
11785,130,2,210,4.73,2,0,1
11786,60,3,1,0.03,1,1,2
11787,65,1,71,1.61,1,1,1
11788,249,7,107,2.4,2,0,1
11789,75,1,1,0.02,1,1,2
11790,500,2,2,0.05,1,0,2
11791,169,1,66,1.51,3,0,1
11793,95,1,6,0.14,1,0,2
11796,120,3,1,0.02,1,0,2
11797,180,4,13,0.35,1,0,2
11798,80,1,200,4.51,1,1,1
11799,90,4,72,1.62,1,1,1
11800,140,4,11,0.25,1,0,2
11801,200,1,1,0.02,1,0,2
11802,139,1,3,0.07,1,1,2
11804,47,7,2,0.04,1,1,2
11805,108,7,19,0.43,1,0,2
11807,75,5,85,1.9,1,0,1
11808,60,1,2,0.05,1,1,2
11809,80,2,2,0.05,1,1,2
11811,50,1,9,0.42,2,1,2
11814,275,30,4,0.09,1,0,1
11816,65,2,24,0.54,1,1,2
11817,65,5,2,0.05,1,1,2
11819,132,1,1,0.02,1,0,2
11820,35,1,25,0.63,3,2,2
11822,75,5,1,0.02,1,1,2
11823,100,1,2,0.05,1,1,2
11824,89,3,3,0.07,1,0,2
11825,50,1,1,0.02,1,1,2
11832,450,2,9,0.23,1,0,2
11833,80,2,2,0.05,1,0,2
11834,90,1,46,1.04,3,1,1
11835,100,1,1,0.03,2,1,2
11836,90,3,1,0.03,1,0,2
11837,145,3,3,0.07,1,0,2
11838,125,5,6,0.16,1,0,2
11839,50,1,2,0.04,4,1,1
11840,150,3,34,0.77,1,0,2
11841,95,1,2,0.04,2,1,2
11842,125,1,9,0.21,1,0,2
11843,120,1,1,0.02,2,0,2
11844,400,3,124,2.82,1,0,1
11845,201,1,162,4.46,2,0,1
11846,50,2,38,1.06,1,1,2
11847,199,2,5,0.11,1,0,2
11849,185,5,14,0.38,1,0,2
11850,85,1,8,0.19,1,1,2
11853,60,1,3,0.07,1,1,2
11854,132,30,5,0.13,12,0,0
11856,100,1,10,0.23,1,0,2
11860,100,30,4,0.11,1,0,1
11861,300,2,8,0.18,1,0,2
11863,300,3,3,0.07,1,0,2
11864,39,4,9,0.21,1,1,2
11865,179,1,9,0.21,1,0,2
11866,20,3,3,0.07,1,2,2
11867,120,2,2,0.05,1,0,2
11869,170,1,137,3.06,2,0,1
11870,120,1,206,4.64,1,0,1
11871,75,2,42,0.96,1,1,2
11872,110,2,50,1.15,1,0,2
11873,177,2,123,2.81,2,0,1
11874,180,1,10,0.3,1,1,2
11875,70,1,1,0.02,1,1,2
11876,325,2,9,0.21,1,0,2
11877,165,1,193,4.37,1,1,1
11878,75,1,2,0.05,1,1,2
11880,150,6,1,0.02,1,0,2
11883,159,1,1,0.07,3,1,2
11884,250,28,4,0.09,1,0,1
11885,119,1,7,0.16,1,0,2
11887,80,1,17,0.38,1,0,2
11889,250,5,12,0.27,1,0,2
11890,125,3,93,2.69,1,0,1
11891,150,5,30,0.76,1,0,2
11892,50,3,71,1.85,2,1,1
11894,47,2,138,3.22,2,1,1
11895,150,4,1,0.02,1,0,2
11896,299,1,177,4.05,1,0,1
11899,88,2,132,3.23,1,1,1
11902,169,1,9,0.21,2,1,2
11903,110,2,104,2.38,2,0,1
11904,60,1,1,0.02,1,1,2
11905,110,2,122,2.76,2,0,1
11906,78,5,2,0.08,1,0,2
11909,80,1,2,0.05,1,1,2
11910,150,3,12,0.27,2,0,2
11911,199,2,1,0.02,1,0,2
11912,125,2,15,0.34,1,0,2
11913,650,3,130,3.11,2,0,1
11914,58,6,76,1.75,5,1,1
11915,200,1,2,0.05,1,0,2
11917,98,14,9,0.2,1,0,1
11918,40,7,23,0.57,1,1,2
11919,135,2,123,2.81,1,1,1
11921,250,13,9,0.21,1,0,1
11922,130,2,4,0.09,1,0,2
11923,60,2,54,1.22,1,1,1
11925,465,3,46,1.22,2,0,2
11926,126,1,3,0.07,1,0,2
11928,139,3,18,0.44,1,0,2
11929,200,1,9,0.2,1,0,2
11931,40,1,1,0.03,1,0,2
11933,99,30,7,0.16,1,0,1
11935,185,2,3,0.07,1,0,2
11936,60,7,6,0.18,2,1,2
11939,94,30,3,0.08,3,0,1
11940,134,2,2,0.05,2,0,2
11942,70,3,6,0.28,2,1,2
11943,200,1,1,0.02,1,0,2
11944,90,2,66,1.5,1,1,1
11945,115,1,1,0.02,2,0,2
11946,245,10,6,0.14,1,0,2
11947,375,1,110,2.47,1,0,1
11948,75,2,161,3.65,1,0,1
11949,150,2,2,0.05,1,1,2
11952,57,1,10,0.22,2,1,2
11953,425,5,1,0.02,1,0,2
11955,65,1,11,0.25,1,1,2
11956,65,15,1,0.03,1,1,1
11957,75,14,3,0.13,1,1,1
11960,100,1,8,0.19,1,0,2
11961,77,2,1,0.07,1,1,2
11962,165,4,10,0.23,1,0,2
11964,190,2,119,2.72,1,0,1
11965,45,3,7,0.16,2,1,2
11966,72,30,11,0.26,1,0,1
11967,230,3,52,1.33,2,0,1
11968,250,5,33,0.76,1,0,2
11969,140,4,1,0.02,2,0,2
11973,99,2,3,0.07,1,1,2
11974,140,7,31,0.72,1,0,2
11975,181,4,4,0.09,2,0,2
11976,165,2,166,3.76,1,0,1
11977,175,3,14,1.86,1,0,2
11978,100,6,1,0.02,1,0,2
11979,209,1,178,4.47,1,0,1
11980,110,1,1,0.02,1,1,2
11981,50,7,4,0.09,1,1,2
11982,80,2,3,0.07,1,0,2
11983,75,1,59,1.45,2,1,1
11984,70,7,1,0.02,1,0,2
11985,125,1,1,0.02,1,0,2
11986,70,1,1,0.02,1,0,2
11988,100,2,7,0.19,1,1,2
11989,200,8,2,0.05,1,0,2
11990,100,30,3,0.16,1,0,1
11993,144,2,13,0.3,1,0,2
11995,95,1,13,0.32,2,1,2
11996,220,2,3,0.07,2,0,2
11997,209,3,7,0.22,1,1,2
11998,118,3,5,0.16,2,1,2
11999,50,5,28,1.36,2,1,2
12001,85,1,1,0.02,1,1,2
12002,200,5,5,0.12,1,0,2
12003,161,2,21,0.48,3,0,2
12004,110,2,24,0.56,1,0,2
12006,104,30,5,0.13,8,0,1
12007,200,1,1,0.02,1,0,2
12008,99,1,5,0.12,1,1,2
12009,80,5,12,0.28,1,0,2
12010,400,1,3,0.08,1,0,2
12011,98,4,3,0.07,3,0,2
12012,63,2,2,0.05,1,1,2
12013,69,2,75,1.73,2,1,1
12014,89,1,16,0.45,1,0,2
12015,99,4,4,0.09,1,0,2
12016,140,4,2,0.05,1,0,2
12017,150,4,76,1.78,2,0,1
12018,199,2,6,1.4,1,0,2
12021,300,3,25,0.58,3,0,2
12022,40,1,3,0.07,1,1,2
12023,100,2,22,0.5,1,1,2
12024,170,2,127,2.9,2,0,1
12025,120,8,6,0.14,1,0,2
12026,60,1,145,3.26,3,1,1
12027,90,7,7,0.16,1,0,2
12028,60,5,1,0.02,1,1,2
12031,170,3,11,0.31,1,0,2
12035,139,3,10,0.7,1,0,2
12036,250,2,10,0.23,1,0,2
12037,150,1,1,0.02,1,0,2
12038,90,3,6,0.32,1,1,2
12039,55,4,14,0.33,1,1,2
12040,296,2,24,1.69,1,0,2
12041,150,2,9,1.41,1,0,2
12042,139,3,30,0.69,1,0,2
12045,205,3,2,0.05,1,0,2
12046,90,2,2,0.07,1,0,2
12047,25,30,5,0.12,7,2,1
12048,65,30,32,0.72,1,0,1
12049,250,2,1,0.02,1,0,2
12050,140,29,12,0.31,1,0,1
12051,110,3,4,0.09,1,0,2
12053,120,5,79,1.82,2,0,1
12055,110,2,2,0.06,2,1,2
12056,200,30,68,1.66,2,0,1
12057,60,2,1,0.03,1,1,2
12058,205,2,1,0.02,1,0,2
12059,50,7,4,0.11,1,1,2
12060,183,1,1,0.02,1,0,2
12062,70,2,47,1.1,1,1,2
12063,90,14,7,0.16,1,0,1
12064,375,1,23,0.52,2,0,2
12065,50,3,6,0.14,1,1,2
12066,199,1,49,1.11,1,1,2
12068,285,31,5,0.12,1,0,1
12069,72,4,100,2.34,6,1,1
12070,36,15,14,0.49,1,1,1
12071,84,2,48,1.11,2,1,2
12072,100,1,1,0.02,1,1,2
12073,130,2,16,0.41,1,1,2
12074,285,4,1,0.02,3,0,2
12076,465,3,74,1.67,1,0,1
12077,175,3,6,0.14,1,0,2
12078,165,5,201,4.7,2,0,1
12079,156,30,1,0.1,96,0,0
12081,160,14,1,0.03,1,0,1
12083,200,1,52,1.2,1,0,1
12084,260,3,4,0.11,2,0,2
12087,100,3,2,0.05,1,0,2
12089,120,5,125,2.83,2,1,1
12091,65,3,2,0.05,1,1,2
12092,100,2,151,3.46,1,1,1
12093,127,1,7,0.16,1,0,2
12094,49,2,21,0.48,2,1,2
12095,108,1,11,0.25,1,1,2
12097,180,1,1,0.02,1,0,2
12098,34,5,34,0.77,1,1,2
12100,250,53,2,0.05,1,0,0
12101,100,5,3,0.25,1,0,2
12103,175,30,7,0.18,96,0,0
12104,190,4,10,0.23,1,0,2
12105,90,7,6,0.17,1,0,2
12106,160,2,143,3.29,1,0,1
12107,51,1,1,0.02,1,1,2
12108,150,1,1,0.02,1,0,2
12109,325,3,16,0.42,1,0,2
12110,99,3,9,0.23,1,0,2
12112,280,1,13,0.3,1,0,2
12113,110,2,166,3.78,1,0,1
12115,125,2,127,2.92,1,0,1
12116,275,4,18,1.9,1,0,2
12117,308,2,22,0.55,1,0,2
12118,200,4,3,0.07,1,0,2
12119,60,2,136,3.07,4,1,1
12120,65,1,2,0.05,1,1,2
12122,189,1,8,0.22,2,0,2
12123,60,2,1,0.03,1,1,2
12125,65,3,1,0.02,1,1,2
12126,128,2,37,0.84,1,0,2
12127,200,2,19,0.45,1,0,2
12129,75,3,67,1.52,1,1,1
12130,69,1,1,0.02,1,0,2
12131,120,5,3,0.07,1,0,2
12132,95,1,1,0.02,1,1,2
12133,142,2,18,0.44,1,0,2
12135,155,2,14,0.33,3,1,2
12136,300,2,3,0.08,1,0,2
12137,70,3,46,1.05,2,1,2
12138,180,1,156,3.58,1,0,1
12139,70,1,17,0.4,1,1,2
12140,95,1,1,0.03,1,1,2
12141,100,3,83,1.9,2,0,1
12142,129,5,89,2.02,2,0,1
12144,40,1,2,0.05,1,1,2
12145,90,2,3,0.48,1,1,2
12146,42,1,1,0.03,2,1,2
12149,70,30,1,0.13,5,0,1
12150,108,2,4,0.09,1,0,2
12151,500,2,20,0.85,6,0,0
12153,275,1,4,0.09,1,0,2
12155,289,3,128,2.89,1,0,1
12156,130,5,102,2.48,1,1,1
12157,55,3,125,2.87,1,1,1
12159,130,4,94,2.2,1,0,1
12160,60,2,62,1.45,2,1,1
12161,99,1,140,3.2,1,0,1
12162,50,5,12,0.27,1,1,2
12164,150,1,1,0.02,1,0,2
12165,90,2,62,1.73,1,1,1
12166,275,5,77,1.89,2,0,1
12167,70,30,3,0.07,5,0,1
12169,185,3,177,4.16,1,0,1
12171,69,1,30,0.8,1,1,2
12172,330,2,84,2.03,1,0,1
12175,150,2,2,0.05,2,1,2
12176,80,30,10,0.24,5,0,1
12177,80,30,5,0.12,5,0,1
12178,310,3,117,2.88,1,0,1
12179,70,30,5,0.12,5,0,1
12180,325,1,2,0.05,1,0,2
12181,65,3,13,0.58,2,1,2
12182,155,4,128,2.89,2,0,1
12183,45,1,2,0.05,1,1,2
12184,125,4,148,3.69,1,0,1
12185,49,2,213,4.9,2,1,1
12187,80,2,4,0.09,1,1,2
12188,145,1,152,3.43,1,0,1
12189,125,2,38,0.87,2,0,2
12190,60,1,95,2.22,3,1,1
12191,50,3,70,1.59,3,1,1
12193,531,1,119,2.71,3,0,1
12194,199,1,81,1.91,2,0,1
12195,214,3,151,3.58,1,0,1
12197,105,4,1,0.03,1,0,2
12198,240,2,64,1.68,2,0,1
12199,114,4,74,1.69,2,0,1
12200,45,1,1,0.02,1,1,2
12203,145,10,18,0.43,1,0,2
12205,75,3,14,0.33,1,1,2
12206,225,3,49,1.44,1,1,2
12207,150,2,51,1.21,1,0,2
12208,150,1,1,0.02,1,0,2
12209,182,20,6,0.17,1,0,1
12211,65,6,3,0.07,1,1,2
12212,175,1,15,0.35,1,0,2
12213,525,4,11,0.28,1,0,2
12214,98,1,1,0.02,1,1,2
12215,61,3,21,0.47,1,1,2
12216,159,30,21,0.48,1,0,1
12218,69,10,11,0.27,1,0,2
12220,115,4,132,3.0,2,0,1
12221,85,14,99,2.32,1,1,1
12222,209,1,116,2.63,1,0,1
12223,225,1,1,0.02,1,0,2
12224,100,4,1,0.02,1,0,2
12225,55,1,1,0.02,1,1,2
12226,80,2,11,0.27,1,1,2
12227,80,1,1,0.02,1,1,2
12228,85,30,9,0.21,3,0,1
12230,125,2,180,4.09,1,0,1
12232,175,1,1,0.02,1,0,2
12234,180,2,51,4.77,1,0,1
12236,60,1,49,1.13,2,1,1
12237,200,2,2,0.05,1,0,2
12238,295,30,2,0.06,8,0,0
12239,40,4,1,0.02,1,1,2
12240,150,3,39,0.89,1,0,2
12241,40,1,1,0.02,1,1,2
12242,180,7,1,0.02,1,0,2
12243,145,6,106,2.48,2,0,1
12244,175,10,11,0.25,1,0,2
12245,275,3,4,0.11,1,0,2
12246,115,2,6,0.18,1,0,2
12247,175,4,3,0.08,1,0,2
12249,345,4,16,0.37,1,0,2
12250,150,1,3,0.07,1,0,2
12251,75,1,2,0.05,1,1,2
12252,219,4,130,3.04,1,0,1
12254,225,3,76,1.78,1,0,1
12255,275,2,95,2.51,2,0,1
12256,350,4,47,1.06,2,0,2
12258,60,7,3,0.07,1,1,2
12260,119,8,37,0.87,1,0,2
12261,175,4,2,0.05,1,0,2
12262,335,2,21,0.53,1,0,2
12263,70,7,2,0.05,1,1,2
12265,299,4,114,2.62,1,0,1
12266,99,5,13,0.3,1,0,2
12269,150,2,59,1.38,1,0,1
12270,655,3,1,0.02,1,1,0
12271,99,3,5,0.12,1,1,2
12274,190,3,102,2.33,1,0,1
12277,41,3,1,0.02,1,1,2
12278,325,7,5,0.12,1,0,2
12280,95,5,2,0.05,1,0,2
12282,160,4,2,0.05,1,0,2
12284,400,5,15,0.35,2,0,2
12285,46,1,2,0.05,1,1,2
12286,132,1,1,0.02,1,0,2
12290,165,5,42,0.97,1,0,2
12293,80,7,11,0.25,1,1,2
12294,150,5,1,0.02,1,0,2
12295,62,2,4,0.11,1,1,2
12296,68,3,1,0.03,1,0,2
12297,300,5,7,0.16,5,0,1
12298,149,5,4,0.14,1,0,2
12299,200,30,7,0.19,7,0,1
12300,275,2,2,0.05,1,0,2
12303,150,4,116,2.74,1,0,1
12304,166,3,54,1.24,1,0,1
12305,79,2,4,0.09,1,0,2
12306,220,5,49,1.15,2,0,1
12307,70,2,26,0.75,1,1,2
12308,60,3,6,0.14,2,1,2
12309,80,1,1,0.02,1,1,2
12310,50,30,10,0.23,2,1,1
12312,50,1,1,0.02,1,1,2
12313,185,3,2,0.05,1,0,2
12316,85,7,9,0.25,1,1,2
12317,300,30,5,0.12,1,0,1
12318,199,7,36,0.84,1,0,2
12320,50,5,2,0.05,1,1,2
12325,200,2,8,0.35,1,0,2
12326,149,1,87,1.99,1,0,1
12328,150,2,1,0.07,1,0,2
12329,1200,6,1,0.16,1,0,0
12332,200,1,3,0.07,1,0,2
12333,140,2,45,1.08,4,0,1
12334,110,3,4,0.11,1,0,2
12335,80,10,2,0.05,1,1,2
12336,60,1,6,0.14,1,1,2
12337,126,4,8,0.18,1,0,2
12338,55,1,2,0.05,1,1,2
12339,325,3,2,0.05,1,0,2
12340,140,90,78,1.83,1,0,0
12341,50,2,30,0.68,2,1,2
12342,9999,99,6,0.14,1,1,0
12343,186,3,104,2.52,1,0,1
12344,245,3,20,0.46,1,0,2
12345,150,1,3,0.9,1,1,2
12346,99,2,80,1.83,4,1,1
12348,43,4,70,1.61,1,1,1
12349,85,2,155,3.55,4,1,1
12350,95,2,169,3.87,4,1,1
12351,180,30,1,0.02,96,0,0
12352,100,20,2,0.25,3,1,1
12355,130,4,1,0.04,1,0,2
12358,100,3,4,0.13,1,0,2
12360,85,1,28,0.65,1,0,2
12361,160,7,46,1.06,1,0,1
12364,63,5,2,0.05,1,0,2
12365,60,1,1,0.03,1,0,2
12366,95,5,1,0.03,3,1,2
12367,50,2,95,2.19,1,1,1
12368,59,1,2,0.05,1,1,2
12370,83,3,31,0.73,1,0,2
12371,80,5,4,0.1,2,0,2
12372,200,2,39,1.14,1,0,2
12373,265,2,88,2.01,2,0,1
12375,36,2,100,2.28,1,1,1
12376,78,1,1,0.02,1,1,2
12377,80,1,1,0.02,2,1,2
12378,218,3,102,2.46,1,0,1
12380,130,30,10,0.41,12,0,0
12381,130,30,11,0.3,12,0,0
12382,51,1,1,0.02,1,1,2
12383,45,12,2,0.05,3,1,1
12385,350,2,2,0.05,1,0,2
12386,265,1,1,0.03,2,0,2
